outcome	gene_name	exposure	method	nsnp	b	se	pval	tissue	adjusted_pval	gene_chr	gene_start	gene_end
genus.Bacteroides.id.918	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	-0.0161780037636942	0.00387819777436853	3.02566211831516e-05	Transverse	0.00515454459103434	chr12	9418673	9448229
genus.Bacteroides.id.918	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	-0.012147041097659	0.00300552263570455	5.30936993149765e-05	Transverse	0.0079358007703816	chr12	8232512	8242948
genus.Bacteroides.id.918	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0775788094470714	0.00700249278809689	1.5909250040889e-28	Transverse	3.78291676642318e-25	chr12	8950044	9010760
genus.Bacteroides.id.918	LINC00937	ENSG00000226091.7	Inverse variance weighted	49	-0.0279821694264453	0.00579941658452099	1.40005156345124e-06	Transverse	0.000413449889681151	chr12	8295986	8396803
genus.Bacteroides.id.918	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	0.0961295176244432	0.0272161949081529	0.000412319502698547	Transverse	0.0348092368612894	chr12	6980707	7018510
genus.Bacteroides.id.918	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0480667606759188	0.00308607937821915	1.07068543313667e-54	Transverse	7.40496982666584e-51	chr12	6904733	6914243
genus.Bacteroides.id.918	POU5F1P3	ENSG00000235602.5	Inverse variance weighted	13	0.0700119737070286	0.0117029137444048	2.19820141087265e-09	Transverse	1.30854016841255e-06	chr12	8133772	8134849
genus.Bacteroides.id.918	RP1-228P16.1	ENSG00000240399.1	Inverse variance weighted	5	0.0423132392787797	0.00955918735375725	9.57977624217722e-06	Transverse	0.0020534945788355	chr12	48054813	48055591
genus.Bacteroides.id.918	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.0129393597118676	0.00148919270470349	3.66153350567452e-18	Transverse	5.05112964507472e-15	chr12	9277235	9313241
genus.Bacteroides.id.918	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	47	0.0579150631148517	0.00623009756932405	1.45812092819503e-20	Transverse	2.31142263884836e-17	chr12	7129079	7131198
genus.Bacteroides.id.918	RP11-585P4.5	ENSG00000257497.2	Inverse variance weighted	4	0.0368027678862754	0.0105496694503723	0.000485696454222571	Transverse	0.0389306181213561	chr12	75483454	75489820
genus.Bacteroides.id.918	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.00909069783689588	0.00227081525251473	6.24716247329831e-05	Transverse	0.00897611813899093	chr12	9398355	9414851
genus.Bacteroides.id.918	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0156691047050517	0.00335937771368318	3.09687612604346e-06	Transverse	0.000807664665820918	chr12	9617284	9658412
genus.Bacteroides.id.918	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.00851487769742135	0.00239221721115453	0.000371691344709398	Transverse	0.0324879828352265	chr12	9367464	9397617
genus.Bacteroides.id.918	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.04049466528679	0.00256756496777034	4.87804077480745e-56	Transverse	3.54524704096521e-52	chr12	6870949	6889358
genus.Barnesiella.id.944	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0532988411583531	0.00657377276447987	5.15440776496922e-16	Transverse	6.22591960264561e-13	chr12	9068183	9116229
genus.Barnesiella.id.944	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.00751867282760477	0.00160463051346719	2.79127293481713e-06	Transverse	0.000740728116964225	chr12	9228533	9275817
genus.Barnesiella.id.944	ABCB9	ENSG00000150967.17	Inverse variance weighted	6	-0.118641972387658	0.0203934371643178	5.96790777155793e-09	Transverse	3.26406748205496e-06	chr12	122920951	122981570
genus.Barnesiella.id.944	ADAM1B	ENSG00000226469.1	Inverse variance weighted	10	0.0386381652218042	0.0103288806839132	0.000183443338591043	Transverse	0.0197862401833585	chr12	111927018	111929017
genus.Barnesiella.id.944	ALDH2	ENSG00000111275.12	Inverse variance weighted	8	-0.08319108359095	0.0238443014409314	0.000484959271774563	Transverse	0.038889703731848	chr12	111766887	111817529
genus.Barnesiella.id.944	ALG10	ENSG00000139133.6	Inverse variance weighted	6	0.0839708657687645	0.0235695284831832	0.000367077476778923	Transverse	0.0322149427439639	chr12	34024135	34029694
genus.Barnesiella.id.944	ARL6IP4	ENSG00000182196.13	Inverse variance weighted	3	0.226907790689221	0.0494336925947733	4.42939323890539e-06	Transverse	0.00108978661481528	chr12	122981650	122982913
genus.Barnesiella.id.944	ATN1	ENSG00000111676.14	Inverse variance weighted	85	-0.133837540163811	0.0121957338077421	5.08946971648883e-28	Transverse	1.17016414583425e-24	chr12	6924463	6942321
genus.Barnesiella.id.944	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	-0.0624951766024884	0.00546934047027255	3.0844317769543e-30	Transverse	8.16419262492824e-27	chr12	6943433	6946003
genus.Barnesiella.id.944	C12orf65	ENSG00000130921.7	Inverse variance weighted	3	0.156297078888798	0.0444822037430471	0.000441913109009011	Transverse	0.0364851302139559	chr12	123232916	123257959
genus.Barnesiella.id.944	C3AR1	ENSG00000171860.4	Inverse variance weighted	20	0.0734815968953753	0.0157259709669935	2.97371491514371e-06	Transverse	0.000780730748434524	chr12	8058302	8066471
genus.Barnesiella.id.944	CDK2AP1	ENSG00000111328.6	Inverse variance weighted	8	0.0940785726190422	0.0208689251872185	6.54200378649154e-06	Transverse	0.0015040589849844	chr12	123261484	123272334
genus.Barnesiella.id.944	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0420217533499889	0.00672698627417234	4.19100216726617e-10	Transverse	2.83602537241471e-07	chr12	9715860	9733299
genus.Barnesiella.id.944	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	0.0895309675515183	0.010676598639106	5.04161776754225e-17	Transverse	6.51155812055975e-14	chr12	9827481	9845007
genus.Barnesiella.id.944	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0289621034491693	0.00793845260933478	0.000263949349837359	Transverse	0.0255949889856799	chr12	8950044	9010760
genus.Barnesiella.id.944	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	0.0396780231244546	0.00350323423940933	9.74345528702314e-30	Transverse	2.50428215063939e-26	chr12	6904733	6914243
genus.Barnesiella.id.944	M6PR	ENSG00000003056.7	Inverse variance weighted	33	-0.0504465381965549	0.0145295091616597	0.000516585425365176	Transverse	0.0406136850844079	chr12	8941468	8949955
genus.Barnesiella.id.944	MAPKAPK5-AS1	ENSG00000234608.7	Inverse variance weighted	8	0.141901099854477	0.0363556365684337	9.49531674077815e-05	Transverse	0.0122643987938685	chr12	111839764	111842902
genus.Barnesiella.id.944	NAA25	ENSG00000111300.9	Inverse variance weighted	6	0.17479436059361	0.044382137737153	8.20286978374119e-05	Transverse	0.0110180206071054	chr12	112026689	112109022
genus.Barnesiella.id.944	OGFOD2	ENSG00000111325.16	Inverse variance weighted	4	-0.262825568945413	0.0678847528762343	0.000108103940143597	Transverse	0.01350926443375	chr12	122974683	122978897
genus.Barnesiella.id.944	PHC1	ENSG00000111752.10	Inverse variance weighted	23	-0.113033723966158	0.0254410914949628	8.87301188290403e-06	Transverse	0.00192677213388054	chr12	8913896	8940362
genus.Barnesiella.id.944	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.0125439897463556	0.00168908290397086	1.11501134573797e-13	Transverse	1.15208435349445e-10	chr12	9277235	9313241
genus.Barnesiella.id.944	RP11-282O18.3	ENSG00000235423.8	Inverse variance weighted	4	0.103369986700782	0.0280460957786061	0.000228059195431383	Transverse	0.023077407083989	chr12	123252030	123260970
genus.Barnesiella.id.944	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.0103443278898319	0.00269794541453539	0.000125999147811692	Transverse	0.0151043401126849	chr12	9367464	9397617
genus.Barnesiella.id.944	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	0.0326824036057338	0.00291471571694545	3.52469682715159e-29	Transverse	8.69444367203005e-26	chr12	6870949	6889358
genus.Barnesiella.id.944	TMEM116	ENSG00000198270.12	Inverse variance weighted	8	0.0747623278943356	0.0192901397425241	0.000106329176018421	Transverse	0.0133367122059494	chr12	111931282	112013185
genus.Bifidobacterium.id.436	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	-0.00712305333843963	0.00157452892278809	6.07027722069153e-06	Transverse	0.00141322491454375	chr12	9228533	9275817
genus.Bifidobacterium.id.436	ABCB9	ENSG00000150967.17	Inverse variance weighted	6	0.0763516051403588	0.0200409359929725	0.000139089156533647	Transverse	0.0162392081611092	chr12	122920951	122981570
genus.Bifidobacterium.id.436	ARL1	ENSG00000120805.13	Inverse variance weighted	2	-0.145558277442241	0.0403942547558337	0.000314033141363446	Transverse	0.0289216013582637	chr12	101393120	101407820
genus.Bifidobacterium.id.436	ATN1	ENSG00000111676.14	Inverse variance weighted	85	-0.0991740738434841	0.0119426145538765	1.00479073449225e-16	Transverse	1.27471181153566e-13	chr12	6924463	6942321
genus.Bifidobacterium.id.436	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	-0.0450513395332691	0.00536027531844046	4.29070197139193e-17	Transverse	5.56966454337913e-14	chr12	6943433	6946003
genus.Bifidobacterium.id.436	C1RL-AS1	ENSG00000205885.7	Inverse variance weighted	16	-0.0768437568004059	0.0156435753666246	9.0078155739731e-07	Transverse	0.000284742816446274	chr12	7108052	7122501
genus.Bifidobacterium.id.436	CDCA3	ENSG00000111665.11	Inverse variance weighted	26	-0.0837720533007009	0.0185387548866245	6.22049266069841e-06	Transverse	0.00144297370052459	chr12	6844793	6852066
genus.Bifidobacterium.id.436	CEP83	ENSG00000173588.14	Inverse variance weighted	3	0.123833385049364	0.0337767263301199	0.000246148630775823	Transverse	0.0243752631453644	chr12	94307696	94459988
genus.Bifidobacterium.id.436	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0704446750224502	0.00500299315314156	5.00501492346496e-45	Transverse	2.28312984839387e-41	chr12	9664969	9699555
genus.Bifidobacterium.id.436	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0228297976911254	0.0065982884554076	0.000540260631948912	Transverse	0.0418743493183058	chr12	9715860	9733299
genus.Bifidobacterium.id.436	CLSTN3	ENSG00000139182.13	Inverse variance weighted	26	-0.0678113909461551	0.0104883624731433	1.01035516918483e-10	Transverse	7.499802872842e-08	chr12	7130253	7158945
genus.Bifidobacterium.id.436	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	0.0341489160168175	0.00431602764895195	2.53048267523499e-15	Transverse	2.93525722363293e-12	chr12	9418673	9448229
genus.Bifidobacterium.id.436	KLRF1	ENSG00000150045.11	Inverse variance weighted	39	0.093824307343354	0.0105527210057854	6.05580270544645e-19	Transverse	8.73825498740638e-16	chr12	9827481	9845007
genus.Bifidobacterium.id.436	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	-0.0768895085496819	0.00779303190432675	5.81913713477807e-23	Transverse	1.04622067288509e-19	chr12	8950044	9010760
genus.Bifidobacterium.id.436	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	-0.137306715761966	0.0304261789295355	6.39827468055971e-06	Transverse	0.00147556625272474	chr12	6980707	7018510
genus.Bifidobacterium.id.436	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	0.0286272810832749	0.00343221753848345	7.38185157437418e-17	Transverse	9.44403476481062e-14	chr12	6904733	6914243
genus.Bifidobacterium.id.436	M6PR	ENSG00000003056.7	Inverse variance weighted	33	-0.112935124101943	0.0141630329332626	1.5369863382509e-15	Transverse	1.80811297722384e-12	chr12	8941468	8949955
genus.Bifidobacterium.id.436	RIC8B	ENSG00000111785.19	Inverse variance weighted	2	-0.270890854378177	0.0507169437350511	9.23181078425464e-08	Transverse	3.86077868459403e-05	chr12	106774595	106889316
genus.Bifidobacterium.id.436	RP11-131L12.4	ENSG00000275409.1	Inverse variance weighted	3	-0.0695088794559268	0.0190628154402184	0.000266036007070825	Transverse	0.0257410597454587	chr12	118430147	118430699
genus.Bifidobacterium.id.436	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	-0.00575976490195191	0.00165613980343906	0.000505499274375118	Transverse	0.0400216481449889	chr12	9277235	9313241
genus.Bifidobacterium.id.436	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	46	-0.0391291550910775	0.00694551136260768	1.76350197695855e-08	Transverse	8.72523125249844e-06	chr12	7129079	7131198
genus.Bifidobacterium.id.436	RP11-412D9.4	ENSG00000260329.1	Inverse variance weighted	3	-0.349342362032314	0.061156576490137	1.11484549131473e-08	Transverse	5.76767209249874e-06	chr12	106954029	106955497
genus.Bifidobacterium.id.436	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0386525914021716	0.00373796220507603	4.61870852391392e-25	Transverse	9.29082650761571e-22	chr12	9617284	9658412
genus.Bifidobacterium.id.436	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0192544100115374	0.00265887993055525	4.43587966228516e-13	Transverse	4.33608922352988e-10	chr12	9367464	9397617
genus.Bifidobacterium.id.436	SLC2A3	ENSG00000059804.15	Inverse variance weighted	4	-0.1896351428853	0.0468048064321364	5.08649100982503e-05	Transverse	0.00767175120481167	chr12	7919230	7936275
genus.Bifidobacterium.id.436	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	0.0250267526419847	0.00285555338933305	1.88042375715243e-18	Transverse	2.64223672209951e-15	chr12	6870949	6889358
genus.Bilophila.id.3170	A2M	ENSG00000175899.14	Inverse variance weighted	100	0.0835291657407657	0.00692453785970564	1.66083864315761e-33	Transverse	5.0990322824934e-30	chr12	9068183	9116229
genus.Bilophila.id.3170	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.018576477503673	0.00197918958215575	6.23807771617757e-21	Transverse	1.01129577614395e-17	chr12	9228533	9275817
genus.Bilophila.id.3170	ATN1	ENSG00000111676.14	Inverse variance weighted	85	0.0844126619533194	0.01280645824349	4.35658580392724e-11	Transverse	3.38627806359093e-08	chr12	6924463	6942321
genus.Bilophila.id.3170	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	0.0397839043913664	0.00574426750572638	4.33381836098005e-12	Transverse	3.82373269579762e-09	chr12	6943433	6946003
genus.Bilophila.id.3170	CDCA3	ENSG00000111665.11	Inverse variance weighted	26	0.0876316990346536	0.0198672263887351	1.02957406919864e-05	Transverse	0.00217745817467618	chr12	6844793	6852066
genus.Bilophila.id.3170	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0217942549287626	0.00534267288527918	4.5175534200717e-05	Transverse	0.00701642998106023	chr12	9664969	9699555
genus.Bilophila.id.3170	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	-0.0324290951405535	0.00705270906775687	4.26351610794596e-06	Transverse	0.00105492706360476	chr12	8509475	8522366
genus.Bilophila.id.3170	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0482986184048851	0.00707408461548871	8.63811121608391e-12	Transverse	7.37115958727314e-09	chr12	9715860	9733299
genus.Bilophila.id.3170	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	-0.0192315018568719	0.00295494593159609	7.60355926668074e-11	Transverse	5.75603376385162e-08	chr12	9415641	9416718
genus.Bilophila.id.3170	DDX12P	ENSG00000214826.5	Inverse variance weighted	240	0.0810251497586537	0.00462654465618754	1.13818592430003e-68	Transverse	1.39443493532375e-64	chr12	9418673	9448229
genus.Bilophila.id.3170	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0838413188857472	0.00835370813294778	1.05431904839813e-23	Transverse	1.96560978589002e-20	chr12	8950044	9010760
genus.Bilophila.id.3170	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	0.0580066005094043	0.0137590046460577	2.48782965085457e-05	Transverse	0.00442737998714957	chr12	9055586	9065070
genus.Bilophila.id.3170	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	0.119381337034835	0.032368433890492	0.000225843932355905	Transverse	0.0229228740226428	chr12	6980707	7018510
genus.Bilophila.id.3170	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0262529648362423	0.00367876856681645	9.58446712619101e-13	Transverse	9.00943411676762e-10	chr12	6904733	6914243
genus.Bilophila.id.3170	P3H3	ENSG00000110811.19	Inverse variance weighted	14	0.107883381275586	0.0303354780790538	0.000376052278299029	Transverse	0.0327412365849394	chr12	6828410	6839851
genus.Bilophila.id.3170	PHC1	ENSG00000111752.10	Inverse variance weighted	23	-0.10487847631885	0.0267906867490404	9.05030317894994e-05	Transverse	0.0118363814130595	chr12	8913896	8940362
genus.Bilophila.id.3170	POU5F1P3	ENSG00000235602.5	Inverse variance weighted	13	0.0701754094702003	0.0139548106281028	4.93658859341176e-07	Transverse	0.000169208709928642	chr12	8133772	8134849
genus.Bilophila.id.3170	RN7SL176P	ENSG00000266610.2	Inverse variance weighted	2	0.152191412850048	0.0424175347394978	0.000333305685301086	Transverse	0.0301540633339707	chr12	100158502	100158765
genus.Bilophila.id.3170	RP1-228P16.1	ENSG00000240399.1	Inverse variance weighted	5	0.0481153282293538	0.0113955757094789	2.41841827775912e-05	Transverse	0.00433068365852112	chr12	48054813	48055591
genus.Bilophila.id.3170	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.0151522217551634	0.00225115615693891	1.68660708582133e-11	Transverse	1.38523113930299e-08	chr12	9277235	9313241
genus.Bilophila.id.3170	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	46	0.0297051597181847	0.00743246963587379	6.42386116381662e-05	Transverse	0.00916703409155015	chr12	7129079	7131198
genus.Bilophila.id.3170	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.0135624141915312	0.00298749304500372	5.63260950287447e-06	Transverse	0.00133096265640158	chr12	9398355	9414851
genus.Bilophila.id.3170	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0653935813826949	0.00399770774689254	3.82898098675193e-60	Transverse	3.19842986782646e-56	chr12	9617284	9658412
genus.Bilophila.id.3170	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0234987968922118	0.00295227797291765	1.72669512340258e-15	Transverse	2.02665326028236e-12	chr12	9367464	9397617
genus.Bilophila.id.3170	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.0244169829630682	0.00659479611856457	0.000213517229305034	Transverse	0.0220425265513346	chr12	7812512	7891148
genus.Bilophila.id.3170	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.0207877118397507	0.00306057523598731	1.1051821125676e-11	Transverse	9.29519937035893e-09	chr12	6870949	6889358
